unit,"Date Time, GMT-07:00","wl3 Abs Pres, kPa (LGR S/N: 20389410, SEN S/N: 20389410)","wl3 Temp, ÎçC (LGR S/N: 20389410, SEN S/N: 20389410)","wl2 Abs Pres, kPa (LGR S/N: 20389423, SEN S/N: 20389423)","wl2 Temp, å¡C (LGR S/N: 20389423, SEN S/N: 20389423)","wl1 Abs Pres, kPa (LGR S/N: 20389415, SEN S/N: 20389415)","wl2 Temp, ŒÁC (LGR S/N: 20389415, SEN S/N: 20389415)"
wl3,9/24/18 10:50,96.772,23.292,96.799,33.535,96.808,33.222
wl3,9/24/18 10:55,96.757,23.388,96.802,33.639,96.796,33.326
wl3,9/24/18 11:00,96.775,23.388,96.788,33.743,96.796,33.326
wl3,9/24/18 11:05,96.775,23.388,96.774,33.848,96.799,33.43
wl3,9/24/18 11:10,96.775,23.388,96.774,33.848,96.802,33.535
wl3,9/24/18 11:15,96.74,23.388,96.761,33.953,96.786,33.535
wl3,9/24/18 11:20,96.74,23.388,96.761,33.953,96.77,33.535
wl3,9/24/18 11:25,96.74,23.388,96.763,34.058,96.773,33.639
wl3,9/24/18 11:30,96.74,23.388,96.75,34.163,96.76,33.743
wl3,9/24/18 11:35,96.74,23.388,96.736,34.268,96.747,33.848
wl3,9/24/18 11:40,96.722,23.388,96.739,34.374,96.75,33.953
wl3,9/24/18 11:45,96.704,23.388,96.725,34.479,96.75,33.953
wl3,9/24/18 11:50,96.722,23.388,96.728,34.585,96.737,34.058
wl3,9/24/18 11:55,96.722,23.388,96.731,34.691,96.724,34.163
wl3,9/24/18 12:00,96.704,23.388,96.717,34.796,96.727,34.268
wl3,9/24/18 12:05,96.704,23.388,96.703,34.903,96.73,34.374
wl3,9/24/18 12:10,96.687,23.388,96.706,35.009,96.737,34.585
wl3,9/24/18 12:15,96.687,23.388,96.709,35.115,96.724,34.691
wl3,9/24/18 12:20,96.704,23.388,96.695,35.222,96.727,34.796
wl3,9/24/18 12:25,96.669,23.388,96.684,35.435,96.701,35.009
wl3,9/24/18 12:30,96.669,23.388,96.69,35.649,96.723,35.222
wl3,9/24/18 12:35,96.651,23.388,96.681,35.971,96.701,35.542
wl3,9/24/18 12:40,96.651,23.388,96.671,36.187,96.694,35.864
wl3,9/24/18 12:45,96.631,23.292,96.66,36.403,96.685,36.079
wl3,9/24/18 12:50,96.649,23.292,96.662,36.511,96.675,36.295
wl3,9/24/18 12:55,96.649,23.292,96.665,36.62,96.691,36.295
wl3,9/24/18 13:00,96.631,23.292,96.651,36.728,96.666,36.511
wl3,9/24/18 13:05,96.631,23.292,96.643,37.055,96.672,36.728
wl3,9/24/18 13:10,96.613,23.292,96.652,37.384,96.65,37.055
wl3,9/24/18 13:15,96.613,23.292,96.638,37.494,96.656,37.274
wl3,9/24/18 13:20,96.613,23.292,96.624,37.604,96.64,37.274
wl3,9/24/18 13:25,96.613,23.292,96.627,37.714,96.647,37.494
wl3,9/24/18 13:30,96.595,23.292,96.611,37.714,96.653,37.714
wl3,9/24/18 13:35,96.613,23.292,96.6,37.935,96.65,38.157
wl3,9/24/18 13:40,96.578,23.292,96.594,38.379,96.632,38.602
wl3,9/24/18 13:45,96.578,23.292,96.581,38.49,96.638,38.826
wl3,9/24/18 13:50,96.578,23.292,96.586,38.714,96.622,38.826
wl3,9/24/18 13:55,96.578,23.292,96.572,38.826,96.603,38.714
wl3,9/24/18 14:00,96.56,23.292,96.559,38.938,96.616,38.602
wl3,9/24/18 14:05,96.542,23.292,96.556,38.826,96.577,38.379
wl3,9/24/18 14:10,96.525,23.292,96.553,38.714,96.574,38.268
wl3,9/24/18 14:15,96.542,23.292,96.533,38.602,96.571,38.157
wl3,9/24/18 14:20,96.51,23.388,96.53,38.49,96.567,38.046
wl3,9/24/18 14:25,96.527,23.388,96.51,38.379,96.551,38.046
wl3,9/24/18 14:30,96.51,23.388,96.507,38.268,96.548,37.935
wl3,9/24/18 14:35,96.51,23.388,96.504,38.157,96.548,37.935
wl3,9/24/18 14:40,96.51,23.388,96.501,38.046,96.532,37.935
wl3,9/24/18 14:45,96.474,23.388,96.496,37.824,96.529,37.824
wl3,9/24/18 14:50,96.474,23.388,96.476,37.714,96.513,37.824
wl3,9/24/18 14:55,96.474,23.388,96.468,38.046,96.513,37.824
wl3,9/24/18 15:00,96.456,23.388,96.469,38.714,96.494,37.714
wl3,9/24/18 15:05,96.456,23.388,96.469,39.389,96.507,37.604
wl3,9/24/18 15:10,96.456,23.388,96.45,39.957,96.507,37.604
wl3,9/24/18 15:15,96.439,23.388,96.448,40.53,96.494,37.714
wl3,9/24/18 15:20,96.456,23.388,96.443,40.992,96.472,38.046
wl3,9/24/18 15:25,96.474,23.388,96.435,41.341,96.485,38.49
wl3,9/24/18 15:30,96.444,23.581,96.424,41.575,96.479,38.826
wl3,9/24/18 15:35,96.417,23.869,96.41,41.692,96.473,39.163
wl3,9/24/18 15:40,96.42,23.966,96.413,41.81,96.467,39.502
wl3,9/24/18 15:45,96.422,24.062,96.396,41.81,96.461,39.843
wl3,9/24/18 15:50,96.405,24.062,96.41,41.692,96.468,40.071
wl3,9/24/18 15:55,96.405,24.062,96.39,41.575,96.44,40.185
wl3,9/24/18 16:00,96.405,24.062,96.368,41.341,96.443,40.3
wl3,9/24/18 16:05,96.405,24.062,96.396,41.108,96.456,40.185
wl3,9/24/18 16:10,96.405,24.062,96.404,40.761,96.452,40.071
wl3,9/24/18 16:15,96.422,24.062,96.398,40.53,96.433,39.957
wl3,9/24/18 16:20,96.405,24.062,96.392,40.3,96.43,39.843
wl3,9/24/18 16:25,96.405,24.062,96.386,40.071,96.442,39.729
wl3,9/24/18 16:30,96.402,23.966,96.383,39.957,96.423,39.615
wl3,9/24/18 16:35,96.402,23.966,96.38,39.843,96.435,39.502
wl3,9/24/18 16:40,96.384,23.966,96.377,39.729,96.432,39.389
wl3,9/24/18 16:45,96.384,23.966,96.374,39.615,96.429,39.276
wl3,9/24/18 16:50,96.381,23.869,96.371,39.502,96.445,39.276
wl3,9/24/18 16:55,96.381,23.869,96.368,39.389,96.438,39.05
wl3,9/24/18 17:00,96.381,23.869,96.362,39.163,96.403,38.938
wl3,9/24/18 17:05,96.364,23.869,96.359,39.05,96.415,38.826
wl3,9/24/18 17:10,96.381,23.869,96.357,38.938,96.415,38.826
wl3,9/24/18 17:15,96.399,23.869,96.37,38.826,96.441,38.602
wl3,9/24/18 17:20,96.379,23.773,96.351,38.714,96.421,38.49
wl3,9/24/18 17:25,96.379,23.773,96.348,38.602,96.405,38.49
wl3,9/24/18 17:30,96.379,23.773,96.379,38.49,96.415,38.268
wl3,9/24/18 17:35,96.361,23.773,96.376,38.379,96.411,38.157
wl3,9/24/18 17:40,96.379,23.773,96.373,38.268,96.392,38.046
wl3,9/24/18 17:45,96.379,23.773,96.37,38.157,96.421,37.935
wl3,9/24/18 17:50,96.379,23.773,96.384,38.046,96.421,37.935
wl3,9/24/18 17:55,96.361,23.773,96.384,38.046,96.434,37.824
wl3,9/24/18 18:00,96.379,23.773,96.381,37.935,96.414,37.714
wl3,9/24/18 18:05,96.379,23.773,96.378,37.824,96.427,37.604
wl3,9/24/18 18:10,96.376,23.677,96.375,37.714,96.424,37.494
wl3,9/24/18 18:15,96.376,23.677,96.392,37.714,96.437,37.384
wl3,9/24/18 18:20,96.376,23.677,96.389,37.604,96.421,37.384
wl3,9/24/18 18:25,96.394,23.677,96.406,37.604,96.421,37.384
wl3,9/24/18 18:30,96.411,23.677,96.403,37.494,96.433,37.274
wl3,9/24/18 18:35,96.394,23.677,96.4,37.384,96.446,37.165
wl3,9/24/18 18:40,96.411,23.677,96.397,37.274,96.446,37.165
wl3,9/24/18 18:45,96.411,23.677,96.397,37.274,96.443,37.055
wl3,9/24/18 18:50,96.409,23.581,96.411,37.165,96.44,36.946
wl3,9/24/18 18:55,96.391,23.581,96.411,37.165,96.424,36.946
wl3,9/24/18 19:00,96.409,23.581,96.411,37.165,96.436,36.837
wl3,9/24/18 19:05,96.426,23.581,96.408,37.055,96.44,36.946
wl3,9/24/18 19:10,96.426,23.581,96.428,37.165,96.455,36.946
wl3,9/24/18 19:15,96.426,23.581,96.428,37.165,96.44,36.946
wl3,9/24/18 19:20,96.426,23.581,96.428,37.165,96.459,37.055
wl3,9/24/18 19:25,96.444,23.581,96.444,37.165,96.475,37.055
wl3,9/24/18 19:30,96.441,23.484,96.444,37.165,96.459,37.055
wl3,9/24/18 19:35,96.441,23.484,96.428,37.165,96.475,37.055
wl3,9/24/18 19:40,96.441,23.484,96.444,37.165,96.475,37.055
wl3,9/24/18 19:45,96.441,23.484,96.444,37.165,96.491,37.055
wl3,9/24/18 19:50,96.456,23.388,96.444,37.165,96.494,37.165
wl3,9/24/18 19:55,96.456,23.388,96.461,37.165,96.51,37.165
wl3,9/24/18 20:00,96.474,23.388,96.461,37.165,96.51,37.165
wl3,9/24/18 20:05,96.474,23.388,96.478,37.165,96.526,37.165
wl3,9/24/18 20:10,96.474,23.388,96.495,37.165,96.51,37.165
wl3,9/24/18 20:15,96.474,23.388,96.478,37.165,96.541,37.165
wl3,9/24/18 20:20,96.507,23.292,96.478,37.165,96.526,37.165
wl3,9/24/18 20:25,96.507,23.292,96.495,37.165,96.541,37.165
wl3,9/24/18 20:30,96.489,23.292,96.512,37.165,96.541,37.165
wl3,9/24/18 20:35,96.489,23.292,96.495,37.165,96.538,37.055
wl3,9/24/18 20:40,96.507,23.292,96.509,37.055,96.554,37.055
wl3,9/24/18 20:45,96.504,23.196,96.526,37.055,96.554,37.055
wl3,9/24/18 20:50,96.504,23.196,96.526,37.055,96.538,37.055
wl3,9/24/18 20:55,96.522,23.196,96.526,37.055,96.567,36.946
wl3,9/24/18 21:00,96.522,23.196,96.52,36.837,96.548,36.837
wl3,9/24/18 21:05,96.522,23.196,96.531,36.62,96.554,36.511
wl3,9/24/18 21:10,96.522,23.196,96.542,36.403,96.58,36.295
wl3,9/24/18 21:15,96.557,23.196,96.572,36.295,96.589,36.079
wl3,9/24/18 21:20,96.54,23.196,96.567,36.079,96.583,35.864
wl3,9/24/18 21:25,96.557,23.196,96.561,35.864,96.593,35.649
wl3,9/24/18 21:30,96.557,23.196,96.558,35.756,96.586,35.435
wl3,9/24/18 21:35,96.575,23.196,96.572,35.649,96.599,35.328
wl3,9/24/18 21:40,96.557,23.196,96.569,35.542,96.612,35.222
wl3,9/24/18 21:45,96.555,23.1,96.583,35.435,96.609,35.115
wl3,9/24/18 21:50,96.572,23.1,96.597,35.328,96.609,35.115
wl3,9/24/18 21:55,96.59,23.1,96.577,35.222,96.638,35.009
wl3,9/24/18 22:00,96.59,23.1,96.594,35.222,96.65,34.903
wl3,9/24/18 22:05,96.625,23.1,96.608,35.115,96.631,34.796
wl3,9/24/18 22:10,96.608,23.1,96.622,35.009,96.66,34.691
wl3,9/24/18 22:15,96.608,23.1,96.619,34.903,96.657,34.585
wl3,9/24/18 22:20,96.608,23.1,96.635,34.903,96.641,34.585
wl3,9/24/18 22:25,96.608,23.1,96.616,34.796,96.638,34.479
wl3,9/24/18 22:30,96.608,23.1,96.63,34.691,96.635,34.374
wl3,9/24/18 22:35,96.608,23.1,96.613,34.691,96.635,34.374
wl3,9/24/18 22:40,96.608,23.1,96.61,34.585,96.632,34.268
wl3,9/24/18 22:45,96.605,23.004,96.627,34.585,96.648,34.268
wl3,9/24/18 22:50,96.605,23.004,96.624,34.479,96.629,34.163
wl3,9/24/18 22:55,96.605,23.004,96.607,34.479,96.626,34.058
wl3,9/24/18 23:00,96.605,23.004,96.607,34.479,96.626,34.058
wl3,9/24/18 23:05,96.605,23.004,96.621,34.374,96.626,34.058
wl3,9/24/18 23:10,96.587,23.004,96.621,34.374,96.639,33.953
wl3,9/24/18 23:15,96.605,23.004,96.618,34.268,96.623,33.953
wl3,9/24/18 23:20,96.587,23.004,96.618,34.268,96.62,33.848
wl3,9/24/18 23:25,96.605,23.004,96.618,34.268,96.62,33.848
wl3,9/24/18 23:30,96.605,23.004,96.615,34.163,96.633,33.743
wl3,9/24/18 23:35,96.605,23.004,96.632,34.163,96.633,33.743
wl3,9/24/18 23:40,96.62,22.908,96.629,34.058,96.63,33.639
wl3,9/24/18 23:45,96.62,22.908,96.629,34.058,96.63,33.639
wl3,9/24/18 23:50,96.62,22.908,96.643,33.953,96.646,33.639
wl3,9/24/18 23:55,96.602,22.908,96.643,33.953,96.627,33.535
wl3,9/25/18 0:00,96.62,22.908,96.64,33.848,96.643,33.535
wl3,9/25/18 0:05,96.62,22.908,96.623,33.848,96.656,33.43
wl3,9/25/18 0:10,96.638,22.908,96.657,33.848,96.656,33.43
wl3,9/25/18 0:15,96.638,22.908,96.654,33.743,96.668,33.326
wl3,9/25/18 0:20,96.655,22.908,96.671,33.743,96.684,33.326
wl3,9/25/18 0:25,96.638,22.908,96.668,33.639,96.681,33.222
wl3,9/25/18 0:30,96.655,22.908,96.682,33.535,96.678,33.118
wl3,9/25/18 0:35,96.655,22.908,96.682,33.535,96.694,33.118
wl3,9/25/18 0:40,96.673,22.908,96.682,33.535,96.691,33.014
wl3,9/25/18 0:45,96.673,22.908,96.679,33.43,96.691,33.014
wl3,9/25/18 0:50,96.673,22.908,96.693,33.326,96.688,32.911
wl3,9/25/18 0:55,96.691,22.908,96.693,33.326,96.704,32.911
wl3,9/25/18 1:00,96.688,22.812,96.69,33.222,96.701,32.807
wl3,9/25/18 1:05,96.688,22.812,96.706,33.222,96.717,32.807
wl3,9/25/18 1:10,96.706,22.812,96.723,33.222,96.717,32.807
wl3,9/25/18 1:15,96.688,22.812,96.723,33.222,96.733,32.807
wl3,9/25/18 1:20,96.724,22.812,96.74,33.222,96.717,32.807
wl3,9/25/18 1:25,96.724,22.812,96.723,33.222,96.733,32.807
wl3,9/25/18 1:30,96.724,22.812,96.74,33.222,96.749,32.807
wl3,9/25/18 1:35,96.741,22.812,96.74,33.222,96.749,32.807
wl3,9/25/18 1:40,96.741,22.812,96.74,33.222,96.765,32.807
wl3,9/25/18 1:45,96.741,22.812,96.72,33.118,96.762,32.704
wl3,9/25/18 1:50,96.724,22.812,96.754,33.118,96.746,32.704
wl3,9/25/18 1:55,96.741,22.812,96.768,33.014,96.759,32.6
wl3,9/25/18 2:00,96.741,22.812,96.751,33.014,96.759,32.6
wl3,9/25/18 2:05,96.741,22.812,96.748,32.911,96.756,32.497
wl3,9/25/18 2:10,96.721,22.717,96.765,32.911,96.756,32.497
wl3,9/25/18 2:15,96.739,22.717,96.762,32.807,96.753,32.394
wl3,9/25/18 2:20,96.739,22.717,96.762,32.807,96.766,32.291
wl3,9/25/18 2:25,96.739,22.717,96.759,32.704,96.766,32.291
wl3,9/25/18 2:30,96.739,22.717,96.756,32.6,96.779,32.188
wl3,9/25/18 2:35,96.739,22.717,96.787,32.497,96.76,32.086
wl3,9/25/18 2:40,96.739,22.717,96.77,32.497,96.76,32.086
wl3,9/25/18 2:45,96.756,22.717,96.77,32.497,96.773,31.983
wl3,9/25/18 2:50,96.774,22.717,96.767,32.394,96.773,31.983
wl3,9/25/18 2:55,96.739,22.717,96.784,32.394,96.786,31.88
wl3,9/25/18 3:00,96.739,22.717,96.767,32.394,96.786,31.88
wl3,9/25/18 3:05,96.739,22.717,96.781,32.291,96.786,31.88
wl3,9/25/18 3:10,96.756,22.717,96.798,32.291,96.783,31.778
wl3,9/25/18 3:15,96.756,22.717,96.778,32.188,96.799,31.778
wl3,9/25/18 3:20,96.756,22.717,96.778,32.188,96.78,31.676
wl3,9/25/18 3:25,96.774,22.717,96.778,32.188,96.78,31.676
wl3,9/25/18 3:30,96.756,22.717,96.792,32.086,96.777,31.574
wl3,9/25/18 3:35,96.756,22.717,96.792,32.086,96.809,31.574
wl3,9/25/18 3:40,96.774,22.717,96.775,32.086,96.79,31.472
wl3,9/25/18 3:45,96.774,22.717,96.789,31.983,96.806,31.472
wl3,9/25/18 3:50,96.774,22.717,96.789,31.983,96.787,31.37
wl3,9/25/18 3:55,96.792,22.717,96.786,31.88,96.803,31.37
wl3,9/25/18 4:00,96.774,22.717,96.786,31.88,96.784,31.268
wl3,9/25/18 4:05,96.774,22.717,96.817,31.778,96.797,31.166
wl3,9/25/18 4:10,96.774,22.717,96.797,31.676,96.797,31.166
wl3,9/25/18 4:15,96.792,22.717,96.794,31.574,96.81,31.064
wl3,9/25/18 4:20,96.792,22.717,96.808,31.472,96.807,30.963
wl3,9/25/18 4:25,96.809,22.717,96.825,31.472,96.823,30.963
wl3,9/25/18 4:30,96.792,22.717,96.842,31.472,96.823,30.963
wl3,9/25/18 4:35,96.792,22.717,96.842,31.472,96.823,30.963
wl3,9/25/18 4:40,96.807,22.621,96.839,31.37,96.82,30.862
wl3,9/25/18 4:45,96.807,22.621,96.855,31.37,96.852,30.862
wl3,9/25/18 4:50,96.807,22.621,96.855,31.37,96.833,30.76
wl3,9/25/18 4:55,96.789,22.621,96.852,31.268,96.833,30.76
wl3,9/25/18 5:00,96.807,22.621,96.852,31.268,96.833,30.76
wl3,9/25/18 5:05,96.807,22.621,96.85,31.166,96.83,30.659
wl3,9/25/18 5:10,96.807,22.621,96.85,31.166,96.846,30.659
wl3,9/25/18 5:15,96.807,22.621,96.85,31.166,96.843,30.558
wl3,9/25/18 5:20,96.807,22.621,96.85,31.166,96.843,30.558
wl3,9/25/18 5:25,96.807,22.621,96.85,31.166,96.843,30.558
wl3,9/25/18 5:30,96.807,22.621,96.847,31.064,96.843,30.558
wl3,9/25/18 5:35,96.842,22.621,96.863,31.064,96.856,30.457
wl3,9/25/18 5:40,96.824,22.621,96.863,31.064,96.856,30.457
wl3,9/25/18 5:45,96.842,22.621,96.861,30.963,96.869,30.356
wl3,9/25/18 5:50,96.86,22.621,96.874,30.862,96.867,30.255
wl3,9/25/18 5:55,96.86,22.621,96.888,30.76,96.882,30.255
wl3,9/25/18 6:00,96.86,22.621,96.888,30.76,96.882,30.255
wl3,9/25/18 6:05,96.857,22.525,96.905,30.76,96.88,30.154
wl3,9/25/18 6:10,96.857,22.525,96.902,30.659,96.895,30.154
wl3,9/25/18 6:15,96.875,22.525,96.899,30.558,96.908,30.054
wl3,9/25/18 6:20,96.875,22.525,96.916,30.558,96.924,30.054
wl3,9/25/18 6:25,96.875,22.525,96.913,30.457,96.906,29.953
wl3,9/25/18 6:30,96.875,22.525,96.927,30.356,96.919,29.853
wl3,9/25/18 6:35,96.892,22.525,96.927,30.356,96.932,29.752
wl3,9/25/18 6:40,96.91,22.525,96.941,30.255,96.929,29.652
wl3,9/25/18 6:45,96.91,22.525,96.941,30.255,96.929,29.652
wl3,9/25/18 6:50,96.91,22.525,96.955,30.154,96.945,29.652
wl3,9/25/18 6:55,96.91,22.525,96.955,30.154,96.942,29.552
wl3,9/25/18 7:00,96.892,22.525,96.952,30.054,96.942,29.552
wl3,9/25/18 7:05,96.91,22.525,96.952,30.054,96.958,29.552
wl3,9/25/18 7:10,96.928,22.525,96.952,30.054,96.958,29.552
wl3,9/25/18 7:15,96.928,22.525,96.968,30.054,96.958,29.552
wl3,9/25/18 7:20,96.946,22.525,96.985,30.054,96.974,29.552
wl3,9/25/18 7:25,96.946,22.525,96.985,30.054,96.974,29.552
wl3,9/25/18 7:30,96.946,22.525,96.985,30.054,96.974,29.552
wl3,9/25/18 7:35,96.966,22.621,96.985,30.054,96.987,29.452
wl3,9/25/18 7:40,96.966,22.621,97.002,30.054,96.987,29.452
wl3,9/25/18 7:45,96.984,22.621,97.002,30.054,96.987,29.452
wl3,9/25/18 7:50,96.966,22.621,97.002,30.054,96.987,29.452
wl3,9/25/18 7:55,96.969,22.717,97.002,30.054,97.003,29.452
wl3,9/25/18 8:00,96.986,22.717,97.002,30.054,97.003,29.452
wl3,9/25/18 8:05,96.989,22.812,97.019,30.054,97.003,29.452
wl3,9/25/18 8:10,96.989,22.812,97.019,30.054,97.003,29.452
wl3,9/25/18 8:15,96.989,22.812,97.002,30.054,97.018,29.452
wl3,9/25/18 8:20,97.01,22.908,97.019,30.054,97.005,29.552
wl3,9/25/18 8:25,97.01,22.908,97.005,30.154,97.021,29.552
wl3,9/25/18 8:30,97.01,22.908,97.022,30.154,97.021,29.552
wl3,9/25/18 8:35,97.012,23.004,97.025,30.255,97.024,29.652
wl3,9/25/18 8:40,97.012,23.004,97.025,30.255,97.027,29.752
wl3,9/25/18 8:45,97.012,23.004,97.028,30.356,97.027,29.752
wl3,9/25/18 8:50,97.015,23.1,97.047,30.457,97.03,29.853
wl3,9/25/18 8:55,97.015,23.1,97.047,30.457,97.03,29.853
wl3,9/25/18 9:00,97.015,23.1,97.05,30.558,97.049,29.953
wl3,9/25/18 9:05,97.033,23.1,97.05,30.558,97.051,30.054
wl3,9/25/18 9:10,97.033,23.1,97.053,30.659,97.036,30.054
wl3,9/25/18 9:15,97.035,23.196,97.056,30.76,97.054,30.154
wl3,9/25/18 9:20,97.035,23.196,97.059,30.862,97.06,30.356
wl3,9/25/18 9:25,97.035,23.196,97.042,30.862,97.044,30.356
wl3,9/25/18 9:30,97.053,23.196,97.045,30.963,97.047,30.457
wl3,9/25/18 9:35,97.074,23.292,97.062,30.963,97.047,30.457
wl3,9/25/18 9:40,97.056,23.292,97.065,31.064,97.066,30.558
wl3,9/25/18 9:45,97.056,23.292,97.068,31.166,97.069,30.659
wl3,9/25/18 9:50,97.038,23.292,97.071,31.268,97.072,30.76
wl3,9/25/18 9:55,97.059,23.388,97.074,31.37,97.059,30.862
wl3,9/25/18 10:00,97.041,23.388,97.06,31.472,97.061,30.963
wl3,9/25/18 10:05,97.059,23.388,97.063,31.574,97.064,31.064
wl3,9/25/18 10:10,97.041,23.388,97.049,31.676,97.067,31.166
wl3,9/25/18 10:15,97.041,23.388,97.069,31.778,97.07,31.268
wl3,9/25/18 10:20,97.061,23.484,97.072,31.88,97.073,31.37
wl3,9/25/18 10:25,97.044,23.484,97.055,31.88,97.06,31.472
wl3,9/25/18 10:30,97.044,23.484,97.058,31.983,97.063,31.574
wl3,9/25/18 10:35,97.044,23.484,97.044,32.086,97.066,31.676
wl3,9/25/18 10:40,97.026,23.484,97.044,32.086,97.05,31.676
wl3,9/25/18 10:45,97.008,23.484,97.044,32.086,97.05,31.676
wl3,9/25/18 10:50,97.026,23.484,97.044,32.086,97.063,31.574
wl3,9/25/18 10:55,97.026,23.484,97.044,32.086,97.047,31.574
wl3,9/25/18 11:00,97.026,23.484,97.027,32.086,97.047,31.574
wl3,9/25/18 11:05,97.008,23.484,97.03,32.188,97.05,31.676
wl3,9/25/18 11:10,97.008,23.484,97.016,32.291,97.04,31.88
wl3,9/25/18 11:15,97.008,23.484,97.039,32.497,97.043,31.983
wl3,9/25/18 11:20,97.008,23.484,97.042,32.6,97.03,32.086
wl3,9/25/18 11:25,97.008,23.484,97.045,32.704,97.017,32.188
wl3,9/25/18 11:30,96.99,23.484,97.014,32.807,97.02,32.291
wl3,9/25/18 11:35,96.99,23.484,96.997,32.807,97.007,32.394
wl3,9/25/18 11:40,96.973,23.484,97,32.911,97.026,32.497
wl3,9/25/18 11:45,96.973,23.484,97.02,33.014,97.026,32.497
wl3,9/25/18 11:50,96.955,23.484,96.989,33.118,97.013,32.6
wl3,9/25/18 11:55,96.973,23.484,96.992,33.222,96.984,32.704
wl3,9/25/18 12:00,96.955,23.484,96.995,33.326,96.99,32.911
wl3,9/25/18 12:05,96.973,23.484,96.981,33.43,96.977,33.014
wl3,9/25/18 12:10,96.955,23.484,96.987,33.639,96.996,33.118
wl3,9/25/18 12:15,96.955,23.484,96.99,33.743,96.986,33.326
wl3,9/25/18 12:20,96.955,23.484,96.976,33.848,96.973,33.43
wl3,9/25/18 12:25,96.937,23.484,96.982,34.058,96.98,33.639
wl3,9/25/18 12:30,96.937,23.484,96.971,34.268,96.97,33.848
wl3,9/25/18 12:35,96.92,23.484,96.96,34.479,96.976,34.058
wl3,9/25/18 12:40,96.92,23.484,96.966,34.691,96.953,34.374
wl3,9/25/18 12:45,96.902,23.484,96.958,35.009,96.978,34.691
wl3,9/25/18 12:50,96.902,23.484,96.947,35.222,96.94,35.009
wl3,9/25/18 12:55,96.92,23.484,96.942,35.649,96.952,35.435
wl3,9/25/18 13:00,96.884,23.484,96.954,36.079,96.949,35.864
wl3,9/25/18 13:05,96.884,23.484,96.932,36.511,96.946,36.295
wl3,9/25/18 13:10,96.866,23.484,96.93,37.055,96.93,36.837
wl3,9/25/18 13:15,96.866,23.484,96.93,37.714,96.949,37.494
wl3,9/25/18 13:20,96.866,23.484,96.928,38.268,96.949,38.046
wl3,9/25/18 13:25,96.849,23.484,96.906,38.714,96.921,38.714
wl3,9/25/18 13:30,96.849,23.484,96.892,38.826,96.922,39.276
wl3,9/25/18 13:35,96.849,23.484,96.892,38.826,96.907,39.843
wl3,9/25/18 13:40,96.828,23.388,96.856,38.714,96.898,40.071
wl3,9/25/18 13:45,96.811,23.388,96.836,38.602,96.879,39.957
wl3,9/25/18 13:50,96.811,23.388,96.836,38.602,96.86,39.843
wl3,9/25/18 13:55,96.793,23.388,96.822,38.714,96.853,39.615
wl3,9/25/18 14:00,96.793,23.388,96.802,38.602,96.843,39.276
wl3,9/25/18 14:05,96.775,23.388,96.802,38.602,96.833,38.938
wl3,9/25/18 14:10,96.775,23.388,96.799,38.49,96.839,38.602
wl3,9/25/18 14:15,96.775,23.388,96.796,38.379,96.832,38.379
wl3,9/25/18 14:20,96.775,23.388,96.774,38.157,96.825,38.157
wl3,9/25/18 14:25,96.757,23.388,96.785,37.935,96.803,37.935
wl3,9/25/18 14:30,96.757,23.388,96.765,37.824,96.8,37.824
wl3,9/25/18 14:35,96.757,23.388,96.759,37.604,96.784,37.824
wl3,9/25/18 14:40,96.757,23.388,96.756,37.494,96.78,37.714
wl3,9/25/18 14:45,96.74,23.388,96.75,37.274,96.761,37.604
wl3,9/25/18 14:50,96.722,23.388,96.747,37.165,96.758,37.494
wl3,9/25/18 14:55,96.722,23.388,96.739,37.494,96.758,37.494
wl3,9/25/18 15:00,96.742,23.484,96.74,38.157,96.771,37.384
wl3,9/25/18 15:05,96.725,23.484,96.724,38.826,96.748,37.165
wl3,9/25/18 15:10,96.707,23.484,96.708,39.502,96.729,37.055
wl3,9/25/18 15:15,96.707,23.484,96.689,40.071,96.736,37.274
wl3,9/25/18 15:20,96.707,23.484,96.701,40.53,96.745,37.604
wl3,9/25/18 15:25,96.707,23.484,96.69,40.761,96.739,37.935
wl3,9/25/18 15:30,96.707,23.484,96.696,40.992,96.742,38.046
wl3,9/25/18 15:35,96.692,23.581,96.682,41.108,96.74,38.49
wl3,9/25/18 15:40,96.674,23.581,96.671,41.341,96.734,38.826
wl3,9/25/18 15:45,96.692,23.581,96.671,41.341,96.728,39.163
wl3,9/25/18 15:50,96.692,23.581,96.668,41.225,96.722,39.502
wl3,9/25/18 15:55,96.674,23.581,96.665,41.108,96.741,39.615
wl3,9/25/18 16:00,96.674,23.581,96.676,40.876,96.709,39.615
wl3,9/25/18 16:05,96.674,23.581,96.67,40.645,96.713,39.729
wl3,9/25/18 16:10,96.674,23.581,96.661,40.3,96.709,39.615
wl3,9/25/18 16:15,96.674,23.581,96.652,39.957,96.706,39.502
wl3,9/25/18 16:20,96.692,23.581,96.663,39.729,96.703,39.389
wl3,9/25/18 16:25,96.692,23.581,96.658,39.502,96.696,39.163
wl3,9/25/18 16:30,96.659,23.677,96.668,39.276,96.709,39.05
wl3,9/25/18 16:35,96.677,23.677,96.666,39.163,96.689,38.938
wl3,9/25/18 16:40,96.659,23.677,96.663,39.05,96.702,38.826
wl3,9/25/18 16:45,96.659,23.677,96.66,38.938,96.699,38.714
wl3,9/25/18 16:50,96.659,23.677,96.674,38.826,96.695,38.602
